name,address,phone,date,link,type,page,latitude_dms,latitude,longitude
新北市蘆洲區愛心會,蘆洲區延平里長安街49巷底,0921-623-775,2025/5/15,https://recycle.moenv.gov.tw/utmap/stations/2edc17f1-87f9-4c0f-a2a1-08dd936ef414,舊衣類,340,"25°04'43.3""N 121°27'45.3""E",25.07869444,121.4625833
新北市蘆洲區愛心會,蘆洲區延平里長安街49巷口,0921-623-775,2025/5/15,https://recycle.moenv.gov.tw/utmap/stations/44a67728-192a-4314-a2a2-08dd936ef414,舊衣類,340,"25°04'46.2""N 121°27'48.1""E",25.0795,121.4633611
新北市蘆洲區愛心會,蘆洲區延平里長安街73巷口,0921-623-775,2025/5/15,https://recycle.moenv.gov.tw/utmap/stations/5264fcc5-7ce2-4d59-a2a3-08dd936ef414,舊衣類,341,"25°04'47.6""N 121°27'45.1""E",25.07988889,121.4625278
新北市蘆洲區愛心會,蘆洲區永康里長安街285巷20號前,0921-623-775,2025/5/15,https://recycle.moenv.gov.tw/utmap/stations/04fa0099-aeea-4278-a2a4-08dd936ef414,舊衣類,341,"25°05'02.8""N 121°27'26.9""E",25.08411111,121.4574722
新北市蘆洲區愛心會,蘆洲區永康里長安街285巷口,0921-623-775,2025/5/15,https://recycle.moenv.gov.tw/utmap/stations/22ebfaec-2eaa-4c11-a2a5-08dd936ef414,舊衣類,341,"25°05'04.1""N 121°27'29.4""E",25.08447222,121.4581667
社團法人新北市身心障礙者勵進協會,蘆洲區長安里長安街111巷口,0913-700-132,2025/5/15,https://recycle.moenv.gov.tw/utmap/stations/1d1f2ae7-aab7-4938-a1c0-08dd936ef414,舊衣類,341,"25°04'51.5""N 121°27'40.5""E",25.08097222,121.46125
社團法人新北市身心障礙者勵進協會,蘆洲區長安里長安街193巷口,0913-700-132,2025/5/15,https://recycle.moenv.gov.tw/utmap/stations/e7605e93-cf3a-4477-a1c1-08dd936ef414,舊衣類,341,"25°04'54.8""N 121°27'36.6""E",25.08188889,121.4601667
社團法人新北市身心障礙者勵進協會,蘆洲區長安里中原路79號旁,0913-700-132,2025/5/15,https://recycle.moenv.gov.tw/utmap/stations/13eeecd3-6cdb-4e9d-a1c2-08dd936ef414,舊衣類,341,"25°04'54.2""N 121°27'30.1""E",25.08172222,121.4583611
社團法人新北市身心障礙者勵進協會,蘆洲區中華里正和街96巷口,0913-700-132,2025/5/15,https://recycle.moenv.gov.tw/utmap/stations/ec42226f-b93c-4790-a1c3-08dd936ef414,舊衣類,341,"25°04'51.0""N 121°28'04.7""E",25.08083333,121.4679722
社團法人新北市身心障礙者勵進協會,蘆洲區保新里三民路128巷6號對面,0913-700-132,2025/5/15,https://recycle.moenv.gov.tw/utmap/stations/d58e4167-24fb-4d8b-a1c4-08dd936ef414,舊衣類,341,"25°05'15.7""N 121°28'15.7""E",25.08769444,121.4710278
社團法人新北市身心障礙者勵進協會,蘆洲區保新里三民路198巷口,0913-700-132,2025/5/15,https://recycle.moenv.gov.tw/utmap/stations/5c456bb2-a174-4904-a1c5-08dd936ef414,舊衣類,341,"25°05'20.4""N 121°28'09.8""E",25.089,121.4693889
社團法人新北市身心障礙者勵進協會733,中華里正和街63巷口,02-26886215,2025/7/28,https://recycle.moenv.gov.tw/utmap/stations/f0788049-5e54-4779-15e9-08ddcda6c687,舊衣類,341,"25°04'52.0""N 121°28'07.7""E",25.08111111,121.4688056
社團法人新北市身心障礙者勵進協會738,玉清里民族路178號旁(中興街口),02-26886215,2025/7/28,https://recycle.moenv.gov.tw/utmap/stations/91a19ba5-1dc2-4fbe-15ea-08ddcda6c687,舊衣類,342,"25°05'12.1""N 121°28'47.3""E",25.08669444,121.4798056
新北市身障者關懷協會,蘆洲區永康里永安南路328巷30號旁,0931-283-199,2025/9/22,https://recycle.moenv.gov.tw/utmap/stations/40129661-6853-4754-8db4-08ddf9ac00d4,舊衣類,342,"25°05'02.6""N 121°27'25.1""E",25.08405556,121.4569722
新北市身障者關懷協會,蘆洲區永康里永康街27號前,0931-283-199,2025/9/22,https://recycle.moenv.gov.tw/utmap/stations/8a8776ca-dd7f-424c-8db5-08ddf9ac00d4,舊衣類,342,"25°05'06.4""N 121°27'27.9""E",25.08511111,121.45775
新北市身障者關懷協會,蘆洲區永康里永康街63巷1弄2號旁,0931-283-199,2025/9/22,https://recycle.moenv.gov.tw/utmap/stations/549dacce-b652-4d96-8db6-08ddf9ac00d4,舊衣類,342,"25°05'05.1""N 121°27'23.6""E",25.08475,121.4565556
新北市身障者關懷協會,蘆洲區永康里長安街220巷1弄1號,0931-283-199,2025/9/22,https://recycle.moenv.gov.tw/utmap/stations/c523c8cf-0e4e-45f2-8db7-08ddf9ac00d4,舊衣類,342,"25°05'00.1""N 121°27'26.9""E",25.08336111,121.4574722
新北市身障者關懷協會,蘆洲區永康里長安街220巷36號旁,0931-283-199,2025/9/22,https://recycle.moenv.gov.tw/utmap/stations/8613c069-ab15-4bc8-8db8-08ddf9ac00d4,舊衣類,342,"25°05'06.5""N 121°27'35.2""E",25.08513889,121.4597778
新北市身障者關懷協會,蘆洲區永康里長安街267巷24弄口,0931-283-199,2025/9/22,https://recycle.moenv.gov.tw/utmap/stations/692ffae5-1560-4c91-8db9-08ddf9ac00d4,舊衣類,342,"25°05'00.2""N 121°27'27.2""E",25.08338889,121.4575556
新北市身障者關懷協會,蘆洲區永康里長安街269號旁,0931-283-199,2025/9/22,https://recycle.moenv.gov.tw/utmap/stations/3e46ebcd-7738-4932-8dba-08ddf9ac00d4,舊衣類,342,"25°05'02.1""N 121°27'30.7""E",25.08391667,121.4585278
新北市身障者關懷協會,蘆洲區中原里中正路185巷46弄電桿旁,0931-283-199,2025/9/22,https://recycle.moenv.gov.tw/utmap/stations/e7cae764-bfb3-406a-8dbb-08ddf9ac00d4,舊衣類,342,"25°05'08.0""N 121°27'58.1""E",25.08555556,121.4661389
新北市身障者關懷協會,蘆洲區中原里長樂路2-17號對面,0931-283-199,2025/9/22,https://recycle.moenv.gov.tw/utmap/stations/4d219b2b-dec3-4c99-8dbc-08ddf9ac00d4,舊衣類,342,"25°05'02.8""N 121°27'53.0""E",25.08411111,121.4647222
新北市身障者關懷協會,蘆洲區中原里長興路50巷與長興路口,0931-283-199,2025/9/22,https://recycle.moenv.gov.tw/utmap/stations/c8edab47-51e9-4a1c-8dbd-08ddf9ac00d4,舊衣類,343,"25°05'03.9""N 121°27'52.2""E",25.08441667,121.4645
新北市身障者關懷協會,蘆洲區延平里長安街49巷口,0931-283-199,2025/9/22,https://recycle.moenv.gov.tw/utmap/stations/3246241c-726a-4c5c-8dbe-08ddf9ac00d4,舊衣類,343,"25°04'46.6""N 121°27'48.1""E",25.07961111,121.4633611
新北市身障者關懷協會,蘆洲區延平里長安街49巷底,0931-283-199,2025/9/22,https://recycle.moenv.gov.tw/utmap/stations/5baf31b8-84eb-4848-8dbf-08ddf9ac00d4,舊衣類,343,"25°04'46.6""N 121°27'48.1""E",25.07961111,121.4633611
新北市身障者關懷協會,蘆洲區延平里長安街73巷口,0931-283-199,2025/9/22,https://recycle.moenv.gov.tw/utmap/stations/207bbd57-eeed-482a-8dc0-08ddf9ac00d4,舊衣類,343,"25°04'46.5""N 121°27'44.0""E",25.07958333,121.4622222
新北市身障者關懷協會,蘆洲區光華里光華路70巷1號對面,0931-283-199,2025/9/22,https://recycle.moenv.gov.tw/utmap/stations/120e4de1-d0a7-4526-8dc1-08ddf9ac00d4,舊衣類,343,"25°04'58.5""N 121°28'04.7""E",25.08291667,121.4679722
新北市身障者關懷協會,蘆洲區九芎里九芎街90巷27號,0931-283-199,2025/9/22,https://recycle.moenv.gov.tw/utmap/stations/8142ba97-89a5-4241-8dc2-08ddf9ac00d4,舊衣類,343,"25°04'52.5""N 121°27'52.2""E",25.08125,121.4645
新北市身心障礙體育推廣協會,蘆洲區忠義里長安街102巷5弄(廟後),0956-754-899,2025/9/22,https://recycle.moenv.gov.tw/utmap/stations/b0e67c7b-e004-4d5c-8dc3-08ddf9ac00d4,舊衣類,343,"25°04'53.6""N 121°27'42.2""E",25.08155556,121.4617222
新北市身心障礙體育推廣協會,蘆洲區永安里九芎街153巷口,0956-754-899,2025/9/22,https://recycle.moenv.gov.tw/utmap/stations/741802f6-fe24-4676-8dc4-08ddf9ac00d4,舊衣類,343,"25°04'42.9""N 121°27'57.4""E",25.07858333,121.4659444
新北市身心障礙體育推廣協會,蘆洲區永安里永安南路九芎街71號巷底,0956-754-899,2025/9/22,https://recycle.moenv.gov.tw/utmap/stations/59a67b62-6691-47b0-8dc5-08ddf9ac00d4,舊衣類,343,"25°04'44.0""N 121°28'00.1""E",25.07888889,121.4666944
新北市身心障礙體育推廣協會,蘆洲區永安里永安南路二段16巷口,0956-754-899,2025/9/22,https://recycle.moenv.gov.tw/utmap/stations/c06e3cb8-ac6b-4acd-8dc6-08ddf9ac00d4,舊衣類,343,"25°04'38.1""N 121°28'03.9""E",25.07725,121.46775
新北市身障者關懷協會,蘆洲區復興里民族路314巷1號對面,0931-283-199,2025/6/19,https://recycle.moenv.gov.tw/utmap/stations/612e15df-0d2a-484c-5f82-08ddaefa8830,舊衣類,344,"25°05'25.3""N 121°28'38.4""E",25.09036111,121.4773333
新北市身障者關懷協會,蘆洲區樓厝里復興路258巷與290巷6弄對面,0931-283-199,2025/6/19,https://recycle.moenv.gov.tw/utmap/stations/83fbb479-cf13-4e21-5f83-08ddaefa8830,舊衣類,344,"25°05'22.0""N 121°28'49.0""E",25.08944444,121.4802778
新北市身心障礙體育推廣協會,蘆洲區玉清里集賢路224巷29號旁,0956-754-899,2025/6/19,https://recycle.moenv.gov.tw/utmap/stations/06fd4777-3da1-436d-5f84-08ddaefa8830,舊衣類,344,"25°05'15.0""N 121°28'52.4""E",25.0875,121.4812222
新北市身心障礙體育推廣協會,蘆洲區玉清里集賢路224巷43號前,0956-754-899,2025/6/19,https://recycle.moenv.gov.tw/utmap/stations/9e9f80eb-c986-4a60-5f85-08ddaefa8830,舊衣類,344,"25°05'18.4""N 121°28'49.3""E",25.08844444,121.4803611
新北市慈懷愛心會,蘆洲區樹德里中山一路263號旁,0952-036-411,2025/5/15,https://recycle.moenv.gov.tw/utmap/stations/a5c907a3-b558-4a71-a2c2-08dd936ef414,舊衣類,344,"25°04'48.3""N 121°28'21.9""E",25.08008333,121.47275
新北市蘆洲區愛心會,蘆洲區永康里長安街220巷36號旁,0921-623-775,2025/5/15,https://recycle.moenv.gov.tw/utmap/stations/8e1511b0-81ff-4cc5-a2a6-08dd936ef414,舊衣類,344,"25°05'06.7""N 121°27'35.3""E",25.08519444,121.4598056
新北市蘆洲區愛心會,蘆洲區永康里永康街63巷1弄2號旁,0921-623-775,2025/5/15,https://recycle.moenv.gov.tw/utmap/stations/38b4fc59-80a3-47fd-a2a7-08dd936ef414,舊衣類,344,"25°05'05.1""N 121°27'23.6""E",25.08475,121.4565556
新北市蘆洲區愛心會,蘆洲區永康里永康街27號前,0921-623-775,2025/5/15,https://recycle.moenv.gov.tw/utmap/stations/00b38719-e53d-4061-a2a8-08dd936ef414,舊衣類,344,"25°05'06.5""N 121°27'27.7""E",25.08513889,121.4576944
新北市蘆洲區愛心會,蘆洲區成功里長安街246巷47號旁,0921-623-775,2025/5/15,https://recycle.moenv.gov.tw/utmap/stations/25e911bd-702a-425a-a2a9-08dd936ef414,舊衣類,344,"25°05'12.1""N 121°27'31.9""E",25.08669444,121.4588611
新北市蘆洲區愛心會,蘆洲區成功里永樂街45號旁,0921-623-775,2025/5/15,https://recycle.moenv.gov.tw/utmap/stations/bf57e3af-3c32-4861-a2aa-08dd936ef414,舊衣類,344,"25°05'18.5""N 121°27'25.5""E",25.08847222,121.4570833
新北市蘆洲區愛心會,蘆洲區成功里長安街 274 巷口,0921-623-775,2025/5/15,https://recycle.moenv.gov.tw/utmap/stations/a96cbb9a-afec-498b-a2ab-08dd936ef414,舊衣類,345,"25°05'13.5""N 121°27'26.5""E",25.08708333,121.4573611
新北市蘆洲區愛心會,蘆洲區永樂里永樂街38巷19弄口,0921-623-775,2025/5/15,https://recycle.moenv.gov.tw/utmap/stations/2c25bd38-bb2d-444a-a2ac-08dd936ef414,舊衣類,345,"25°05'20.3""N 121°27'29.3""E",25.08897222,121.4581389
新北市蘆洲區愛心會,蘆洲區永樂里永樂街38巷45弄口,0921-623-775,2025/5/15,https://recycle.moenv.gov.tw/utmap/stations/3ec659ad-cea0-46da-a2ad-08dd936ef414,舊衣類,345,"25°05'23.8""N 121°27'29.2""E",25.08994444,121.4581111
新北市蘆洲區愛心會,蘆洲區永樂里永樂街38巷57弄口(全聯),0921-623-775,2025/5/15,https://recycle.moenv.gov.tw/utmap/stations/600a6f8e-ce87-4989-a2ae-08dd936ef414,舊衣類,345,"25°05'25.3""N 121°27'29.5""E",25.09036111,121.4581944
新北市蘆洲區愛心會,蘆洲區南港里永平街32巷33弄巷口 (美簾社旁),0921-623-775,2025/5/15,https://recycle.moenv.gov.tw/utmap/stations/a98bc689-2fb3-4a98-a2af-08dd936ef414,舊衣類,345,"25°05'26.9""N 121°27'33.0""E",25.09080556,121.4591667
新北市蘆洲區愛心會,蘆洲區南港里永平街32巷51號對面,0921-623-775,2025/5/15,https://recycle.moenv.gov.tw/utmap/stations/ac596bb3-90e5-4a1a-a2b0-08dd936ef414,舊衣類,345,"25°05'33.4""N 121°27'35.2""E",25.09261111,121.4597778
新北市蘆洲區愛心會,蘆洲區南港里永平街32巷11弄36號,0921-623-775,2025/5/15,https://recycle.moenv.gov.tw/utmap/stations/f7ac15bf-f4f2-4ccb-a2b1-08dd936ef414,舊衣類,345,"25°05'31.6""N 121°27'27.8""E",25.09211111,121.4577222
新北市蘆洲區愛心會,蘆洲區仁愛里三民路98巷與三民路110巷交叉口,0921-623-775,2025/5/15,https://recycle.moenv.gov.tw/utmap/stations/bace56fc-3122-4fd9-a2b2-08dd936ef414,舊衣類,345,"25°05'13.4""N 121°28'20.8""E",25.08705556,121.4724444
新北市蘆洲區愛心會,蘆洲區信義里民族路167巷1弄3號前,0921-623-775,2025/5/15,https://recycle.moenv.gov.tw/utmap/stations/dc0a228d-051e-4d9a-a2b3-08dd936ef414,舊衣類,345,"25°05'17.1""N 121°28'44.3""E",25.08808333,121.4789722
新北市身障者關懷協會,蘆洲區復興里民族路336巷46號對面,0931-283-199,2025/8/8,https://recycle.moenv.gov.tw/utmap/stations/2d46d6e2-0b0a-45ad-4f2e-08ddd646de04,舊衣類,345,"25°05'27.9""N 121°28'31.0""E",25.09108333,121.4752778
新北市身障者關懷協會,蘆洲區溪墘里信義路73巷9號旁(公園),0931-283-199,2025/8/8,https://recycle.moenv.gov.tw/utmap/stations/2563ea03-fc0b-405b-4f2f-08ddd646de04,舊衣類,346,"25°04'47.3""N 121°28'34.2""E",25.07980556,121.4761667
新北市身障者關懷協會,蘆洲區溪墘里信義路93巷,0931-283-199,2025/8/8,https://recycle.moenv.gov.tw/utmap/stations/dcfea0e1-d70e-4823-4f30-08ddd646de04,舊衣類,346,"25°04'48.9""N 121°28'39.3""E",25.08025,121.4775833
新北市身障者關懷協會,蘆洲區水湳里民義街101巷口,0931-283-199,2025/8/8,https://recycle.moenv.gov.tw/utmap/stations/ca8d4b18-a7a0-4e4c-4f31-08ddd646de04,舊衣類,346,"25°05'28.6""N 121°28'22.7""E",25.09127778,121.4729722
新北市身障者關懷協會,蘆洲區仁義里信義路222巷32弄14號對面,0931-283-199,2025/8/8,https://recycle.moenv.gov.tw/utmap/stations/61cb2cad-5c9f-4e0f-4f32-08ddd646de04,舊衣類,346,"25°05'07.2""N 121°28'47.4""E",25.08533333,121.4798333
新北市身障者關懷協會,蘆洲區仁義里信義路222巷口,0931-283-199,2025/8/8,https://recycle.moenv.gov.tw/utmap/stations/9dee4617-cb89-48b3-4f33-08ddd646de04,舊衣類,346,"25°05'07.8""N 121°28'47.7""E",25.0855,121.4799167
新北市身障者關懷協會,蘆洲區仁義里信義路156巷口,0931-283-199,2025/8/8,https://recycle.moenv.gov.tw/utmap/stations/71c45ee6-8523-4149-4f34-08ddd646de04,舊衣類,346,"25°05'01.5""N 121°28'46.9""E",25.08375,121.4796944
新北市身障者關懷協會,蘆洲區仁義里重陽一街14號,0931-283-199,2025/8/8,https://recycle.moenv.gov.tw/utmap/stations/175ae469-f76a-41b0-4f35-08ddd646de04,舊衣類,346,"25°04'53.8""N 121°28'53.6""E",25.08161111,121.4815556
新北市身障者關懷協會,蘆洲區仁義里重陽二街29巷口,0931-283-199,2025/8/8,https://recycle.moenv.gov.tw/utmap/stations/1fc9603c-46b5-4a29-4f36-08ddd646de04,舊衣類,346,"25°05'05.6""N 121°28'56.1""E",25.08488889,121.48225
新北市身障者關懷協會,蘆洲區仁義里集賢路269巷7號對面,0931-283-199,2025/8/8,https://recycle.moenv.gov.tw/utmap/stations/65f027b9-a0fb-4174-4f37-08ddd646de04,舊衣類,346,"25°04'58.7""N 121°28'51.1""E",25.08297222,121.4808611
新北市身障者關懷協會,蘆洲區民和里民生街2巷口,0931-283-199,2025/8/8,https://recycle.moenv.gov.tw/utmap/stations/a9b4f372-90f6-4e94-4f38-08ddd646de04,舊衣類,346,"25°04'45.9""N 121°28'32.7""E",25.07941667,121.47575
新北市身障者關懷協會,蘆洲區民和里信義路34巷口,0931-283-199,2025/8/8,https://recycle.moenv.gov.tw/utmap/stations/ced955f4-3234-44b7-4f39-08ddd646de04,舊衣類,347,"25°04'37.5""N 121°28'31.9""E",25.07708333,121.4755278
新北市身障者關懷協會,蘆洲區鷺江里民族路33巷口,0931-283-199,2025/8/8,https://recycle.moenv.gov.tw/utmap/stations/606818a0-448d-4c5b-4f3a-08ddd646de04,舊衣類,347,"25°05'07.8""N 121°28'40.4""E",25.0855,121.4778889
新北市身障者關懷協會,蘆洲區鷺江里民權路31巷口,0931-283-199,2025/8/8,https://recycle.moenv.gov.tw/utmap/stations/adb8728f-8c49-49b2-4f3b-08ddd646de04,舊衣類,347,"25°05'15.1""N 121°28'29.2""E",25.08752778,121.4747778
新北市身障者關懷協會,蘆洲區樓厝里民族路250巷口,0931-283-199,2025/8/8,https://recycle.moenv.gov.tw/utmap/stations/a3b08956-0805-4acb-4f3c-08ddd646de04,舊衣類,347,"25°05'20.0""N 121°28'46.7""E",25.08888889,121.4796389
新北市身心障礙體育推廣協會,蘆洲區信義里民族路85巷2弄口,0956-754-899,2025/8/8,https://recycle.moenv.gov.tw/utmap/stations/65906f74-ee65-46c6-4f3d-08ddd646de04,舊衣類,347,"25°05'10.8""N 121°28'44.8""E",25.08633333,121.4791111
新北市身心障礙體育推廣協會,蘆洲區恆德里三民路26巷63號對面,0956-754-899,2025/8/8,https://recycle.moenv.gov.tw/utmap/stations/1c6bd276-cdf5-49f8-4f3e-08ddd646de04,舊衣類,347,"25°05'00.1""N 121°28'42.1""E",25.08336111,121.4783611
新北市身心障礙體育推廣協會,蘆洲區恆德里中山一路122巷口(頂呱呱旁),0956-754-899,2025/8/8,https://recycle.moenv.gov.tw/utmap/stations/80c539ff-441a-4b89-4f3f-08ddd646de04,舊衣類,347,"25°04'54.0""N 121°28'36.9""E",25.08166667,121.4769167
新北市身心障礙體育推廣協會,蘆洲區恆德里信義路156巷口,0956-754-899,2025/8/8,https://recycle.moenv.gov.tw/utmap/stations/eecc1eef-94ab-4a3a-4f40-08ddd646de04,舊衣類,347,"25°05'00.9""N 121°28'45.9""E",25.08358333,121.4794167
新北市身心障礙體育推廣協會,蘆洲區恆德里信義路201號,0956-754-899,2025/8/8,https://recycle.moenv.gov.tw/utmap/stations/550e2cc0-9c48-49e2-4f41-08ddd646de04,舊衣類,347,"25°04'59.1""N 121°28'44.6""E",25.08308333,121.4790556
新北市身心障礙體育推廣協會,蘆洲區恆德里信義路與鷺江街口,0956-754-899,2025/8/8,https://recycle.moenv.gov.tw/utmap/stations/19a6cfae-3ace-4c60-4f42-08ddd646de04,舊衣類,347,"25°04'58.2""N 121°28'46.4""E",25.08283333,121.4795556
新北市身心障礙體育推廣協會,蘆洲區樹德里中山一路223巷與中山一路197巷4弄對面,0956-754-899,2025/8/8,https://recycle.moenv.gov.tw/utmap/stations/8a8079d6-1189-40df-4f43-08ddd646de04,舊衣類,348,"25°04'50.1""N 121°28'26.3""E",25.08058333,121.4739722
新北市身心障礙體育推廣協會,蘆洲區樹德里中山一路263號旁,0956-754-899,2025/8/8,https://recycle.moenv.gov.tw/utmap/stations/3da06cba-833b-423d-4f44-08ddd646de04,舊衣類,348,"25°04'48.2""N 121°28'21.9""E",25.08005556,121.47275
社團法人新北市身心障礙者勵進協會,蘆洲區中華里光華路41巷口,0913-700-132,2025/8/8,https://recycle.moenv.gov.tw/utmap/stations/194372fa-cfbf-452c-4ed2-08ddd646de04,舊衣類,348,"25°04'58.3""N 121°28'08.7""E",25.08286111,121.4690833
社團法人新北市身心障礙者勵進協會,蘆洲區中華里光華路107巷口,0913-700-132,2025/8/8,https://recycle.moenv.gov.tw/utmap/stations/cfb99ade-40c8-4d49-4ed3-08ddd646de04,舊衣類,348,"25°04'56.7""N 121°28'01.9""E",25.08241667,121.4671944
社團法人新北市身心障礙者勵進協會,蘆洲區中華里光華路41巷正和街口,0913-700-132,2025/8/8,https://recycle.moenv.gov.tw/utmap/stations/4cd58c6b-1f8a-44bd-4ed4-08ddd646de04,舊衣類,348,"25°04'50.8""N 121°28'00.7""E",25.08077778,121.4668611
社團法人新北市身心障礙者勵進協會,蘆洲區玉清里中興街15巷17號旁,0913-700-132,2025/8/8,https://recycle.moenv.gov.tw/utmap/stations/af21cfdc-210d-474f-4ed5-08ddd646de04,舊衣類,348,"25°05'15.3""N 121°28'48.8""E",25.08758333,121.4802222
社團法人新北市身心障礙者勵進協會,蘆洲區仁德里三民路26巷43弄口,0913-700-132,2025/8/8,https://recycle.moenv.gov.tw/utmap/stations/b902c52c-c86b-4324-4ed6-08ddd646de04,舊衣類,348,"25°04'59.3""N 121°28'39.6""E",25.08313889,121.4776667
社團法人新北市身心障礙者勵進協會,蘆洲區仁德里鷺江街89巷口,0913-700-132,2025/8/8,https://recycle.moenv.gov.tw/utmap/stations/5b5f0909-6ee2-4f09-4ed7-08ddd646de04,舊衣類,348,"25°05'00.6""N 121°28'35.0""E",25.0835,121.4763889
社團法人新北市身心障礙者勵進協會,蘆洲區仁德里民族路70巷1號對面,0913-700-132,2025/8/8,https://recycle.moenv.gov.tw/utmap/stations/053292cc-1ff5-42c3-4ed8-08ddd646de04,舊衣類,348,"25°05'07.2""N 121°28'45.1""E",25.08533333,121.4791944
社團法人新北市身心障礙者勵進協會,蘆洲區保新里三民路128巷66號對面,0913-700-132,2025/8/8,https://recycle.moenv.gov.tw/utmap/stations/a602422b-f50a-4a12-4ed9-08ddd646de04,舊衣類,348,"25°05'12.6""N 121°28'19.1""E",25.08683333,121.4719722
社團法人新北市身心障礙者勵進協會,蘆洲區保新里三民路128巷61弄口,0913-700-132,2025/8/8,https://recycle.moenv.gov.tw/utmap/stations/45be6592-b56b-4bb5-4eda-08ddd646de04,舊衣類,349,"25°05'26.5""N 121°28'09.7""E",25.09069444,121.4693611
社團法人新北市身心障礙者勵進協會,蘆洲區保新里民族路413巷口,0913-700-132,2025/8/8,https://recycle.moenv.gov.tw/utmap/stations/48c8992a-aa06-44cf-4edb-08ddd646de04,舊衣類,349,"25°05'23.0""N 121°28'07.1""E",25.08972222,121.4686389
社團法人新北市身心障礙者勵進協會,蘆洲區長安里長安街99巷口特力屋旁,0913-700-132,2025/9/22,https://recycle.moenv.gov.tw/utmap/stations/7246ef1b-59ba-4222-8d6b-08ddf9ac00d4,舊衣類,349,"25°04'50.7""N 121°27'42.1""E",25.08075,121.4616944
社團法人新北市身心障礙者勵進協會,蘆洲區長安里長安街131巷口麥當勞旁,0913-700-132,2025/9/22,https://recycle.moenv.gov.tw/utmap/stations/5c4ad812-c5bb-4089-8d6c-08ddf9ac00d4,舊衣類,349,"25°04'52.3""N 121°27'37.9""E",25.08119444,121.4605278
新北市蘆洲區愛心會,蘆洲區仁愛里三民路110巷65號對面,0921-623-775,2025/8/8,https://recycle.moenv.gov.tw/utmap/stations/02d71c81-ebaf-45d7-4fa2-08ddd646de04,舊衣類,349,"25°05'14.4""N 121°28'16.4""E",25.08733333,121.4712222
新北市蘆洲區愛心會,蘆洲區忠孝里民義街68巷口,0921-623-775,2025/8/8,https://recycle.moenv.gov.tw/utmap/stations/121cca15-3183-4c3d-4fa3-08ddd646de04,舊衣類,349,"25°05'23.4""N 121°28'23.1""E",25.08983333,121.4730833
新北市蘆洲區愛心會,蘆洲區信義里民族路167巷口公佈欄旁,0921-623-775,2025/8/8,https://recycle.moenv.gov.tw/utmap/stations/d39d9729-de26-4034-4fa4-08ddd646de04,舊衣類,349,"25°05'25.0""N 121°28'30.3""E",25.09027778,121.4750833
新北市蘆洲區愛心會,蘆洲區信義里民族路85巷口,0921-623-775,2025/8/8,https://recycle.moenv.gov.tw/utmap/stations/696763a3-4586-4ea6-4fa5-08ddd646de04,舊衣類,349,"25°05'10.8""N 121°28'44.8""E",25.08633333,121.4791111
新北市蘆洲區愛心會,蘆洲區恆德里集賢路269巷4號之1旁公園,0921-623-775,2025/8/8,https://recycle.moenv.gov.tw/utmap/stations/07c1a48c-c976-4390-4fa6-08ddd646de04,舊衣類,349,"25°05'01.0""N 121°28'53.0""E",25.08361111,121.4813889
新北市蘆洲區愛心會,蘆洲區恆德里信義路與鷺江街口,0921-623-775,2025/8/8,https://recycle.moenv.gov.tw/utmap/stations/35472bea-3386-4edf-4fa7-08ddd646de04,舊衣類,349,"25°04'58.9""N 121°28'45.8""E",25.08302778,121.4793889
新北市身心障礙體育推廣協會,蘆洲區樹德里信義路27巷1號旁,0956-754-899,2025/8/8,https://recycle.moenv.gov.tw/utmap/stations/1c8cc324-2e3c-4ddc-4f45-08ddd646de04,舊衣類,350,"25°04'45.3""N 121°28'26.8""E",25.07925,121.4741111
新北市身心障礙體育推廣協會,蘆洲區得仁里民生街129巷口,0956-754-899,2025/8/8,https://recycle.moenv.gov.tw/utmap/stations/63e66ceb-f4fb-4e05-4f46-08ddd646de04,舊衣類,350,"25°04'42.1""N 121°28'22.2""E",25.07836111,121.4728333
新北市身心障礙體育推廣協會,蘆洲區得仁里民生街66號,0956-754-899,2025/8/8,https://recycle.moenv.gov.tw/utmap/stations/aa5baf9f-875e-4154-4f47-08ddd646de04,舊衣類,350,"25°04'44.4""N 121°28'23.8""E",25.079,121.4732778
新北市身心障礙體育推廣協會,蘆洲區得仁里和平路31號,0956-754-899,2025/8/8,https://recycle.moenv.gov.tw/utmap/stations/d8fb7986-e08a-431e-4f48-08ddd646de04,舊衣類,350,"25°04'45.2""N 121°28'18.4""E",25.07922222,121.4717778
新北市身心障礙體育推廣協會,蘆洲區仁德里三民路26巷1弄口,0956-754-899,2025/8/8,https://recycle.moenv.gov.tw/utmap/stations/9871e0fa-84df-453d-4f49-08ddd646de04,舊衣類,350,"25°04'58.1""N 121°28'34.1""E",25.08280556,121.4761389
新北市身心障礙體育推廣協會,蘆洲區忠孝里民義街68巷口,0956-754-899,2025/8/8,https://recycle.moenv.gov.tw/utmap/stations/00d064b0-e764-46dd-4f4a-08ddd646de04,舊衣類,350,"25°05'23.4""N 121°28'23.1""E",25.08983333,121.4730833
新北市大立身心障礙者福利促進會,新莊區福興里五工三路94巷32號旁,0930-204-987,2025/9/22,https://recycle.moenv.gov.tw/utmap/stations/0d58c9c1-003d-4a0a-8d67-08ddf9ac00d4,舊衣類,350,"25°03'59.3""N 121°27'33.0""E",25.06647222,121.4591667
